customer_id,churned,period_count,from_calls_Jan,from_duration_Jan,from_dropped_Jan,to_calls_Jan,to_duration_Jan,to_dropped_Jan,gender,age,type,location,callcenter_callcount,text_package_deal,voice_package_deal,4g_handset_deal,all_u_can_eat_data_deal,accidental_damage_cover_deal,europe_roamer_deal,americas_roamer_deal,asia_africa_roamer_deal,extra_handset_deal,musicsubscription_deal,period,from_calls_Feb,from_duration_Feb,from_dropped_Feb,to_calls_Feb,to_duration_Feb,to_dropped_Feb,from_calls_Mar,from_duration_Mar,from_dropped_Mar,to_calls_Mar,to_duration_Mar,to_dropped_Mar,from_calls_Apr,from_duration_Apr,from_dropped_Apr,to_calls_Apr,to_duration_Apr,to_dropped_Apr,from_calls_May,from_duration_May,from_dropped_May,to_calls_May,to_duration_May,to_dropped_May,from_calls_Jun,from_duration_Jun,from_dropped_Jun,to_calls_Jun,to_duration_Jun,to_dropped_Jun,from_calls_Jul,from_duration_Jul,from_dropped_Jul,to_calls_Jul,to_duration_Jul,to_dropped_Jul,from_calls_Aug,from_duration_Aug,from_dropped_Aug,to_calls_Aug,to_duration_Aug,to_dropped_Aug,from_calls_Sep,from_duration_Sep,from_dropped_Sep,to_calls_Sep,to_duration_Sep,to_dropped_Sep,from_calls_Oct,from_duration_Oct,from_dropped_Oct,to_calls_Oct,to_duration_Oct,to_dropped_Oct,from_calls_Nov,from_duration_Nov,from_dropped_Nov,to_calls_Nov,to_duration_Nov,to_dropped_Nov,from_calls_Dec,from_duration_Dec,from_dropped_Dec,to_calls_Dec,to_duration_Dec,to_dropped_Dec
C0000000112,1,7,15,157,2,69,754,7,gender,age,type,location,callcenter_callcount,text_package_deal,voice_package_deal,4g_handset_deal,all_u_can_eat_data_deal,accidental_damage_cover_deal,europe_roamer_deal,americas_roamer_deal,asia_africa_roamer_deal,extra_handset_deal,musicsubscription_deal,Jan,5,43,0,97,872,11,14,115,2,78,695,10,13,108,7,94,916,8,7,40,1,88,821,7,13,120,5,59,467,4,10,135,2,73,584,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0000000606,0,8,,,,,,,gender,age,type,location,callcenter_callcount,text_package_deal,voice_package_deal,4g_handset_deal,all_u_can_eat_data_deal,accidental_damage_cover_deal,europe_roamer_deal,americas_roamer_deal,asia_africa_roamer_deal,extra_handset_deal,musicsubscription_deal,Jan,,,,,,,,,,,,,,,,,,,,,,,,,19,176,1,49,445,3,17,116,2,62,617,5,16,158,0,53,505,1,18,164,3,41,329,2,15,155,1,38,360,10,21,208,1,46,395,3,16,150,2,52,438,5
C0000000028,0,12,1,5,1,72,772,7,gender,age,type,location,callcenter_callcount,text_package_deal,voice_package_deal,4g_handset_deal,all_u_can_eat_data_deal,accidental_damage_cover_deal,europe_roamer_deal,americas_roamer_deal,asia_africa_roamer_deal,extra_handset_deal,musicsubscription_deal,Jan,0,0,0,63,567,7,2,12,0,86,818,14,1,30,0,63,597,5,1,17,0,74,688,4,2,8,0,70,678,2,3,9,0,70,615,10,2,14,0,81,626,9,0,0,0,77,750,10,3,29,0,67,618,7,3,53,0,90,814,10,2,14,0,57,474,2
C0000000524,1,4,10,95,1,44,363,7,gender,age,type,location,callcenter_callcount,text_package_deal,voice_package_deal,4g_handset_deal,all_u_can_eat_data_deal,accidental_damage_cover_deal,europe_roamer_deal,americas_roamer_deal,asia_africa_roamer_deal,extra_handset_deal,musicsubscription_deal,Jan,8,65,2,40,332,5,9,85,1,38,367,4,11,80,0,49,420,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0000000504,0,6,,,,,,,gender,age,type,location,callcenter_callcount,text_package_deal,voice_package_deal,4g_handset_deal,all_u_can_eat_data_deal,accidental_damage_cover_deal,europe_roamer_deal,americas_roamer_deal,asia_africa_roamer_deal,extra_handset_deal,musicsubscription_deal,Jan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140,1394,6,41,368,3,142,1173,9,53,553,6,131,1239,8,44,432,7,138,1377,10,38,309,4,136,1180,9,40,292,2
C0000000716,1,10,95,761,9,57,464,9,gender,age,type,location,callcenter_callcount,text_package_deal,voice_package_deal,4g_handset_deal,all_u_can_eat_data_deal,accidental_damage_cover_deal,europe_roamer_deal,americas_roamer_deal,asia_africa_roamer_deal,extra_handset_deal,musicsubscription_deal,Jan,92,874,9,58,493,6,118,912,13,62,634,6,96,1037,8,69,687,9,95,910,7,59,662,5,74,650,8,57,523,8,81,706,7,73,731,7,101,1029,8,47,463,3,70,663,8,51,499,4,79,682,10,67,608,9,,,,,,,,,,,,
C0000000897,1,3,8,42,2,109,1036,9,gender,age,type,location,callcenter_callcount,text_package_deal,voice_package_deal,4g_handset_deal,all_u_can_eat_data_deal,accidental_damage_cover_deal,europe_roamer_deal,americas_roamer_deal,asia_africa_roamer_deal,extra_handset_deal,musicsubscription_deal,Jan,9,117,1,101,863,12,6,38,0,112,1047,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0000000107,1,10,,,,,,,gender,age,type,location,callcenter_callcount,text_package_deal,voice_package_deal,4g_handset_deal,all_u_can_eat_data_deal,accidental_damage_cover_deal,europe_roamer_deal,americas_roamer_deal,asia_africa_roamer_deal,extra_handset_deal,musicsubscription_deal,Jan,,,,,,,,,,,,,14,133,1,45,431,9,9,65,1,47,478,1,16,160,2,33,272,4,15,140,1,30,279,2,11,102,0,42,324,8,12,115,0,53,554,3,12,94,2,33,236,2,14,85,1,54,480,6,14,113,0,37,255,7
C0000000790,0,12,8,83,0,40,400,2,gender,age,type,location,callcenter_callcount,text_package_deal,voice_package_deal,4g_handset_deal,all_u_can_eat_data_deal,accidental_damage_cover_deal,europe_roamer_deal,americas_roamer_deal,asia_africa_roamer_deal,extra_handset_deal,musicsubscription_deal,Jan,7,70,0,43,395,4,12,118,2,49,464,10,14,100,1,35,361,3,10,102,0,43,398,7,10,117,0,35,311,3,8,56,0,46,463,3,16,140,1,42,317,7,10,92,1,38,343,5,7,92,0,53,427,7,14,142,1,39,300,2,15,143,0,36,359,7
C0000000949,1,9,11,47,2,46,482,3,gender,age,type,location,callcenter_callcount,text_package_deal,voice_package_deal,4g_handset_deal,all_u_can_eat_data_deal,accidental_damage_cover_deal,europe_roamer_deal,americas_roamer_deal,asia_africa_roamer_deal,extra_handset_deal,musicsubscription_deal,Jan,10,70,0,43,400,6,9,57,0,46,500,5,13,114,0,48,493,6,10,93,1,45,351,4,6,68,0,39,328,6,4,40,1,49,397,6,6,67,0,35,280,3,11,110,1,55,620,4,,,,,,,,,,,,,,,,,,
C0000000787,0,12,149,1326,34,100,947,9,gender,age,type,location,callcenter_callcount,text_package_deal,voice_package_deal,4g_handset_deal,all_u_can_eat_data_deal,accidental_damage_cover_deal,europe_roamer_deal,americas_roamer_deal,asia_africa_roamer_deal,extra_handset_deal,musicsubscription_deal,Jan,109,886,25,90,849,8,128,1052,25,99,923,11,112,987,27,111,1005,8,116,1042,28,101,856,1,131,1275,30,79,673,7,105,1084,24,95,819,9,120,1133,35,98,859,11,127,1090,33,75,517,1,123,1012,29,85,823,7,110,1011,28,86,717,8,115,1018,22,72,661,11
C0000000691,0,9,,,,,,,gender,age,type,location,callcenter_callcount,text_package_deal,voice_package_deal,4g_handset_deal,all_u_can_eat_data_deal,accidental_damage_cover_deal,europe_roamer_deal,americas_roamer_deal,asia_africa_roamer_deal,extra_handset_deal,musicsubscription_deal,Jan,,,,,,,,,,,,,,,,,,,76,713,0,60,541,12,56,469,0,50,564,6,61,437,0,52,497,7,56,508,0,62,534,3,35,306,0,65,600,6,64,583,0,61,552,8,65,550,0,72,611,6,57,542,0,56,486,4
C0000000015,1,11,188,1856,8,81,806,8,gender,age,type,location,callcenter_callcount,text_package_deal,voice_package_deal,4g_handset_deal,all_u_can_eat_data_deal,accidental_damage_cover_deal,europe_roamer_deal,americas_roamer_deal,asia_africa_roamer_deal,extra_handset_deal,musicsubscription_deal,Jan,163,1700,12,70,600,11,181,1686,6,77,682,10,177,1687,4,75,660,10,157,1423,5,61,553,5,169,1538,10,72,560,6,158,1578,5,76,711,12,170,1495,7,80,792,10,155,1528,7,80,726,9,175,1583,5,72,683,9,189,1763,9,65,597,9,,,,,,
C0000000705,0,12,111,1019,9,57,376,8,gender,age,type,location,callcenter_callcount,text_package_deal,voice_package_deal,4g_handset_deal,all_u_can_eat_data_deal,accidental_damage_cover_deal,europe_roamer_deal,americas_roamer_deal,asia_africa_roamer_deal,extra_handset_deal,musicsubscription_deal,Jan,142,1237,15,37,306,6,109,914,13,47,430,6,141,1502,11,47,438,5,127,1151,22,37,271,2,135,1380,13,40,368,5,134,1235,12,49,383,7,132,1224,15,43,373,4,114,1038,12,40,412,2,147,1309,10,39,348,4,124,1141,9,45,350,5,142,1255,17,46,451,2
C0000000832,0,5,,,,,,,gender,age,type,location,callcenter_callcount,text_package_deal,voice_package_deal,4g_handset_deal,all_u_can_eat_data_deal,accidental_damage_cover_deal,europe_roamer_deal,americas_roamer_deal,asia_africa_roamer_deal,extra_handset_deal,musicsubscription_deal,Jan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,26,0,38,374,2,6,61,0,42,388,3,9,84,1,41,445,5,11,102,0,49,344,4
C0000000575,1,9,1,19,0,68,597,3,gender,age,type,location,callcenter_callcount,text_package_deal,voice_package_deal,4g_handset_deal,all_u_can_eat_data_deal,accidental_damage_cover_deal,europe_roamer_deal,americas_roamer_deal,asia_africa_roamer_deal,extra_handset_deal,musicsubscription_deal,Jan,1,13,0,62,555,5,2,21,0,71,744,5,2,18,1,93,895,7,3,20,0,77,767,5,0,0,0,78,711,9,1,1,0,78,659,7,4,73,0,61,529,4,2,18,1,70,685,9,,,,,,,,,,,,,,,,,,
C0000000410,0,12,4,24,0,43,360,7,gender,age,type,location,callcenter_callcount,text_package_deal,voice_package_deal,4g_handset_deal,all_u_can_eat_data_deal,accidental_damage_cover_deal,europe_roamer_deal,americas_roamer_deal,asia_africa_roamer_deal,extra_handset_deal,musicsubscription_deal,Jan,2,33,0,28,263,3,4,28,0,50,433,6,1,1,0,39,406,5,7,58,1,32,294,2,4,43,0,44,415,4,3,51,0,38,311,0,4,69,0,19,135,0,3,29,0,43,418,5,6,55,0,44,430,6,3,34,0,38,339,4,4,48,0,52,476,1
C0000000377,0,8,,,,,,,gender,age,type,location,callcenter_callcount,text_package_deal,voice_package_deal,4g_handset_deal,all_u_can_eat_data_deal,accidental_damage_cover_deal,europe_roamer_deal,americas_roamer_deal,asia_africa_roamer_deal,extra_handset_deal,musicsubscription_deal,Jan,,,,,,,,,,,,,,,,,,,,,,,,,4,35,1,76,821,6,10,85,2,107,1074,5,1,9,1,91,875,5,6,35,1,84,910,7,7,58,0,88,698,10,4,30,1,86,724,11,5,77,2,81,726,10
C0000000116,1,7,101,906,25,32,267,1,gender,age,type,location,callcenter_callcount,text_package_deal,voice_package_deal,4g_handset_deal,all_u_can_eat_data_deal,accidental_damage_cover_deal,europe_roamer_deal,americas_roamer_deal,asia_africa_roamer_deal,extra_handset_deal,musicsubscription_deal,Jan,79,757,18,38,350,5,108,936,25,28,209,3,90,871,15,43,318,2,79,768,14,44,412,6,77,732,13,53,504,8,81,725,16,37,317,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0000000844,0,12,65,504,3,38,327,9,gender,age,type,location,callcenter_callcount,text_package_deal,voice_package_deal,4g_handset_deal,all_u_can_eat_data_deal,accidental_damage_cover_deal,europe_roamer_deal,americas_roamer_deal,asia_africa_roamer_deal,extra_handset_deal,musicsubscription_deal,Jan,52,520,2,49,354,3,62,578,3,32,274,5,53,517,5,40,461,8,59,584,3,37,364,8,52,425,4,31,248,4,62,587,3,41,379,4,47,452,3,39,355,2,54,463,4,32,290,4,66,735,5,41,307,4,60,477,4,39,326,5,57,511,4,35,309,4
C0000000177,1,9,8,41,1,79,751,6,gender,age,type,location,callcenter_callcount,text_package_deal,voice_package_deal,4g_handset_deal,all_u_can_eat_data_deal,accidental_damage_cover_deal,europe_roamer_deal,americas_roamer_deal,asia_africa_roamer_deal,extra_handset_deal,musicsubscription_deal,Jan,14,160,2,62,595,5,13,95,1,58,517,5,14,129,1,56,421,9,25,213,2,44,415,6,11,152,2,33,284,5,20,165,0,61,582,9,13,75,1,50,429,4,16,119,1,53,501,7,,,,,,,,,,,,,,,,,,
C0000000887,1,6,4,28,2,92,790,15,gender,age,type,location,callcenter_callcount,text_package_deal,voice_package_deal,4g_handset_deal,all_u_can_eat_data_deal,accidental_damage_cover_deal,europe_roamer_deal,americas_roamer_deal,asia_africa_roamer_deal,extra_handset_deal,musicsubscription_deal,Jan,1,1,0,85,707,3,0,0,0,91,913,6,1,19,0,90,795,7,3,24,0,79,686,12,0,0,0,75,779,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0000000117,0,12,7,44,0,40,381,3,gender,age,type,location,callcenter_callcount,text_package_deal,voice_package_deal,4g_handset_deal,all_u_can_eat_data_deal,accidental_damage_cover_deal,europe_roamer_deal,americas_roamer_deal,asia_africa_roamer_deal,extra_handset_deal,musicsubscription_deal,Jan,3,25,2,29,315,3,5,46,0,35,330,3,10,135,2,52,438,7,5,49,0,53,482,3,6,51,3,39,362,4,8,92,2,45,389,6,6,100,0,39,448,5,6,37,1,39,384,2,8,67,1,54,419,3,14,122,1,34,268,4,8,77,1,48,456,8
C0000000441,1,4,103,982,25,107,956,6,gender,age,type,location,callcenter_callcount,text_package_deal,voice_package_deal,4g_handset_deal,all_u_can_eat_data_deal,accidental_damage_cover_deal,europe_roamer_deal,americas_roamer_deal,asia_africa_roamer_deal,extra_handset_deal,musicsubscription_deal,Jan,90,866,26,95,872,11,80,773,25,96,907,10,103,764,24,101,1013,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0000000396,1,3,11,128,1,39,378,3,gender,age,type,location,callcenter_callcount,text_package_deal,voice_package_deal,4g_handset_deal,all_u_can_eat_data_deal,accidental_damage_cover_deal,europe_roamer_deal,americas_roamer_deal,asia_africa_roamer_deal,extra_handset_deal,musicsubscription_deal,Jan,10,63,0,52,515,4,18,96,2,47,491,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0000000507,0,12,5,50,0,63,554,9,gender,age,type,location,callcenter_callcount,text_package_deal,voice_package_deal,4g_handset_deal,all_u_can_eat_data_deal,accidental_damage_cover_deal,europe_roamer_deal,americas_roamer_deal,asia_africa_roamer_deal,extra_handset_deal,musicsubscription_deal,Jan,5,42,0,70,622,9,3,13,0,71,714,3,1,13,0,51,478,8,4,39,1,67,578,6,4,33,0,58,458,9,1,11,0,77,660,10,1,17,0,66,651,5,3,29,0,77,732,11,4,26,0,56,488,9,4,40,0,58,548,5,2,24,0,60,565,6
C0000000161,1,8,104,1015,15,35,272,5,gender,age,type,location,callcenter_callcount,text_package_deal,voice_package_deal,4g_handset_deal,all_u_can_eat_data_deal,accidental_damage_cover_deal,europe_roamer_deal,americas_roamer_deal,asia_africa_roamer_deal,extra_handset_deal,musicsubscription_deal,Jan,91,880,13,35,289,4,113,1142,16,34,340,4,98,972,22,40,377,5,105,966,11,39,358,3,93,786,10,34,299,5,101,885,10,34,221,3,107,876,14,32,255,8,,,,,,,,,,,,,,,,,,,,,,,,
C0000000977,1,4,91,764,14,68,583,9,gender,age,type,location,callcenter_callcount,text_package_deal,voice_package_deal,4g_handset_deal,all_u_can_eat_data_deal,accidental_damage_cover_deal,europe_roamer_deal,americas_roamer_deal,asia_africa_roamer_deal,extra_handset_deal,musicsubscription_deal,Jan,109,966,19,75,764,12,86,708,11,74,688,3,90,870,10,74,695,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0000000664,0,12,5,44,0,61,519,6,gender,age,type,location,callcenter_callcount,text_package_deal,voice_package_deal,4g_handset_deal,all_u_can_eat_data_deal,accidental_damage_cover_deal,europe_roamer_deal,americas_roamer_deal,asia_africa_roamer_deal,extra_handset_deal,musicsubscription_deal,Jan,4,46,0,60,567,7,2,18,0,60,563,4,7,59,0,54,400,7,3,25,0,58,498,5,7,59,1,44,373,4,5,30,0,66,604,4,0,0,0,73,682,8,4,32,0,67,651,10,2,39,0,53,506,6,5,25,0,68,629,10,4,6,1,54,444,7
C0000000195,0,7,,,,,,,gender,age,type,location,callcenter_callcount,text_package_deal,voice_package_deal,4g_handset_deal,all_u_can_eat_data_deal,accidental_damage_cover_deal,europe_roamer_deal,americas_roamer_deal,asia_africa_roamer_deal,extra_handset_deal,musicsubscription_deal,Jan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,749,7,37,400,6,83,802,4,52,409,8,78,751,6,38,308,5,89,842,5,35,295,3,82,703,1,35,346,2,74,709,2,45,383,4
C0000000649,1,9,,,,,,,gender,age,type,location,callcenter_callcount,text_package_deal,voice_package_deal,4g_handset_deal,all_u_can_eat_data_deal,accidental_damage_cover_deal,europe_roamer_deal,americas_roamer_deal,asia_africa_roamer_deal,extra_handset_deal,musicsubscription_deal,Jan,,,,,,,2,37,0,87,845,10,5,27,0,85,722,9,2,24,0,92,742,8,2,34,0,102,922,6,5,59,2,93,885,17,3,32,0,90,851,12,2,27,0,93,903,9,2,32,1,88,763,11,,,,,,,,,,,,
C0000000371,0,12,31,214,4,87,848,5,gender,age,type,location,callcenter_callcount,text_package_deal,voice_package_deal,4g_handset_deal,all_u_can_eat_data_deal,accidental_damage_cover_deal,europe_roamer_deal,americas_roamer_deal,asia_africa_roamer_deal,extra_handset_deal,musicsubscription_deal,Jan,24,249,2,74,823,6,24,243,1,87,813,12,26,247,0,63,582,10,35,369,1,81,770,5,25,257,0,95,971,11,23,175,0,101,911,10,28,285,1,92,801,8,18,151,0,91,845,6,28,267,2,89,876,9,26,216,0,84,754,12,25,250,2,73,596,6
C0000000990,1,6,,,,,,,gender,age,type,location,callcenter_callcount,text_package_deal,voice_package_deal,4g_handset_deal,all_u_can_eat_data_deal,accidental_damage_cover_deal,europe_roamer_deal,americas_roamer_deal,asia_africa_roamer_deal,extra_handset_deal,musicsubscription_deal,Jan,,,,,,,,,,,,,,,,,,,,,,,,,66,658,12,24,181,1,58,576,6,14,130,1,63,493,11,19,193,1,49,434,7,16,207,1,67,627,13,22,207,2,,,,,,,,,,,,
C0000000139,1,3,14,158,0,106,989,6,gender,age,type,location,callcenter_callcount,text_package_deal,voice_package_deal,4g_handset_deal,all_u_can_eat_data_deal,accidental_damage_cover_deal,europe_roamer_deal,americas_roamer_deal,asia_africa_roamer_deal,extra_handset_deal,musicsubscription_deal,Jan,4,25,1,88,747,14,11,121,1,111,1031,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0000000839,0,12,72,553,2,44,325,2,gender,age,type,location,callcenter_callcount,text_package_deal,voice_package_deal,4g_handset_deal,all_u_can_eat_data_deal,accidental_damage_cover_deal,europe_roamer_deal,americas_roamer_deal,asia_africa_roamer_deal,extra_handset_deal,musicsubscription_deal,Jan,81,681,3,42,365,3,73,660,4,49,446,3,64,573,4,51,428,3,59,482,3,53,517,3,66,543,1,51,443,3,93,927,6,48,513,5,78,623,4,42,331,4,80,760,2,42,365,5,73,686,5,38,347,5,58,484,5,37,313,3,66,686,7,38,349,4
C0000000915,1,10,64,503,14,75,768,8,gender,age,type,location,callcenter_callcount,text_package_deal,voice_package_deal,4g_handset_deal,all_u_can_eat_data_deal,accidental_damage_cover_deal,europe_roamer_deal,americas_roamer_deal,asia_africa_roamer_deal,extra_handset_deal,musicsubscription_deal,Jan,79,839,11,47,362,6,86,790,7,72,609,10,82,813,7,58,558,7,74,712,11,61,594,8,82,674,11,46,456,5,72,693,14,49,359,5,67,576,10,58,479,4,84,782,9,58,703,12,93,803,16,59,629,5,,,,,,,,,,,,
C0000000141,1,8,,,,,,,gender,age,type,location,callcenter_callcount,text_package_deal,voice_package_deal,4g_handset_deal,all_u_can_eat_data_deal,accidental_damage_cover_deal,europe_roamer_deal,americas_roamer_deal,asia_africa_roamer_deal,extra_handset_deal,musicsubscription_deal,Jan,,,,,,,7,30,2,80,714,2,7,92,0,86,889,5,9,90,1,91,944,7,8,72,1,95,844,9,7,46,2,87,889,15,8,55,3,87,768,9,7,70,2,91,786,11,,,,,,,,,,,,,,,,,,
C0000000555,0,7,,,,,,,gender,age,type,location,callcenter_callcount,text_package_deal,voice_package_deal,4g_handset_deal,all_u_can_eat_data_deal,accidental_damage_cover_deal,europe_roamer_deal,americas_roamer_deal,asia_africa_roamer_deal,extra_handset_deal,musicsubscription_deal,Jan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,796,0,100,907,15,100,811,0,111,1013,9,80,729,0,92,834,9,104,1007,0,90,812,3,85,764,0,83,595,5,73,645,0,94,890,8
C0000000538,0,9,,,,,,,gender,age,type,location,callcenter_callcount,text_package_deal,voice_package_deal,4g_handset_deal,all_u_can_eat_data_deal,accidental_damage_cover_deal,europe_roamer_deal,americas_roamer_deal,asia_africa_roamer_deal,extra_handset_deal,musicsubscription_deal,Jan,,,,,,,,,,,,,,,,,,,10,78,3,39,414,3,6,76,1,31,212,4,11,171,2,24,191,2,8,102,0,38,373,4,7,52,3,28,247,2,4,19,0,32,280,1,9,86,2,32,260,6,5,61,2,29,265,2
C0000000478,1,12,15,160,0,45,426,4,gender,age,type,location,callcenter_callcount,text_package_deal,voice_package_deal,4g_handset_deal,all_u_can_eat_data_deal,accidental_damage_cover_deal,europe_roamer_deal,americas_roamer_deal,asia_africa_roamer_deal,extra_handset_deal,musicsubscription_deal,Jan,8,86,1,40,353,6,12,104,0,47,429,4,6,69,0,41,375,5,14,103,0,36,319,5,7,64,0,42,431,9,12,112,1,45,470,6,14,164,1,46,491,4,17,133,0,37,371,6,15,169,0,43,383,3,11,109,1,36,355,6,15,121,0,40,400,6
C0000000092,0,9,,,,,,,gender,age,type,location,callcenter_callcount,text_package_deal,voice_package_deal,4g_handset_deal,all_u_can_eat_data_deal,accidental_damage_cover_deal,europe_roamer_deal,americas_roamer_deal,asia_africa_roamer_deal,extra_handset_deal,musicsubscription_deal,Jan,,,,,,,,,,,,,,,,,,,11,91,2,45,349,4,9,88,2,42,310,5,13,132,1,45,530,3,4,68,0,44,407,1,5,50,1,39,357,6,8,89,0,60,470,6,6,42,0,47,432,2,9,122,2,44,386,5
C0000000893,0,8,,,,,,,gender,age,type,location,callcenter_callcount,text_package_deal,voice_package_deal,4g_handset_deal,all_u_can_eat_data_deal,accidental_damage_cover_deal,europe_roamer_deal,americas_roamer_deal,asia_africa_roamer_deal,extra_handset_deal,musicsubscription_deal,Jan,,,,,,,,,,,,,,,,,,,,,,,,,63,723,10,26,249,6,60,462,4,32,251,2,72,668,10,25,201,3,67,567,9,32,312,5,56,578,6,29,246,4,71,645,12,22,160,4,65,629,7,27,293,2
C0000000946,1,3,,,,,,,gender,age,type,location,callcenter_callcount,text_package_deal,voice_package_deal,4g_handset_deal,all_u_can_eat_data_deal,accidental_damage_cover_deal,europe_roamer_deal,americas_roamer_deal,asia_africa_roamer_deal,extra_handset_deal,musicsubscription_deal,Jan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,347,7,17,183,1,54,600,9,15,130,2,,,,,,,,,,,,,,,,,,
C0000000541,0,12,22,169,1,52,464,4,gender,age,type,location,callcenter_callcount,text_package_deal,voice_package_deal,4g_handset_deal,all_u_can_eat_data_deal,accidental_damage_cover_deal,europe_roamer_deal,americas_roamer_deal,asia_africa_roamer_deal,extra_handset_deal,musicsubscription_deal,Jan,13,127,0,43,409,4,23,220,1,49,480,7,20,182,1,68,581,2,14,123,0,67,524,7,14,134,2,64,684,3,21,185,0,67,663,9,17,159,0,38,349,1,18,124,2,46,423,5,14,99,1,49,446,5,15,113,0,58,500,9,17,158,1,44,307,2
C0000000559,1,10,3,33,0,115,1072,12,gender,age,type,location,callcenter_callcount,text_package_deal,voice_package_deal,4g_handset_deal,all_u_can_eat_data_deal,accidental_damage_cover_deal,europe_roamer_deal,americas_roamer_deal,asia_africa_roamer_deal,extra_handset_deal,musicsubscription_deal,Jan,7,58,0,101,923,8,6,66,0,121,1085,11,8,90,0,93,866,10,6,35,0,96,892,9,5,38,0,102,936,11,7,48,0,106,883,15,2,17,0,100,994,11,7,81,0,110,1034,9,5,32,0,110,1116,15,,,,,,,,,,,,
C0000000012,1,6,92,942,17,31,263,3,gender,age,type,location,callcenter_callcount,text_package_deal,voice_package_deal,4g_handset_deal,all_u_can_eat_data_deal,accidental_damage_cover_deal,europe_roamer_deal,americas_roamer_deal,asia_africa_roamer_deal,extra_handset_deal,musicsubscription_deal,Jan,88,830,19,19,197,2,95,866,22,22,216,3,98,827,15,25,241,3,92,868,21,26,227,2,108,942,20,32,312,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0000000180,0,11,,,,,,,gender,age,type,location,callcenter_callcount,text_package_deal,voice_package_deal,4g_handset_deal,all_u_can_eat_data_deal,accidental_damage_cover_deal,europe_roamer_deal,americas_roamer_deal,asia_africa_roamer_deal,extra_handset_deal,musicsubscription_deal,Jan,,,,,,,60,491,3,61,571,3,67,771,2,44,424,6,82,778,5,56,507,7,63,516,3,49,471,3,59,470,0,44,414,6,76,670,4,57,512,9,59,626,5,42,502,4,74,658,8,49,362,7,67,660,4,47,372,7,82,694,3,60,531,12
C0000000173,0,12,5,41,0,37,425,6,gender,age,type,location,callcenter_callcount,text_package_deal,voice_package_deal,4g_handset_deal,all_u_can_eat_data_deal,accidental_damage_cover_deal,europe_roamer_deal,americas_roamer_deal,asia_africa_roamer_deal,extra_handset_deal,musicsubscription_deal,Jan,9,85,0,41,360,6,5,60,0,49,459,3,6,53,0,49,429,1,4,36,0,40,410,2,6,69,0,57,616,6,5,52,0,50,433,4,5,60,0,48,429,3,8,72,0,55,552,5,6,90,0,47,454,6,9,79,0,51,561,7,5,34,0,52,462,3
C0000000236,1,4,,,,,,,gender,age,type,location,callcenter_callcount,text_package_deal,voice_package_deal,4g_handset_deal,all_u_can_eat_data_deal,accidental_damage_cover_deal,europe_roamer_deal,americas_roamer_deal,asia_africa_roamer_deal,extra_handset_deal,musicsubscription_deal,Jan,,,,,,,,,,,,,,,,,,,5,32,1,31,278,3,1,17,0,40,372,3,4,31,1,35,363,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C0000000101,0,12,8,62,1,36,338,2,gender,age,type,location,callcenter_callcount,text_package_deal,voice_package_deal,4g_handset_deal,all_u_can_eat_data_deal,accidental_damage_cover_deal,europe_roamer_deal,americas_roamer_deal,asia_africa_roamer_deal,extra_handset_deal,musicsubscription_deal,Jan,14,128,1,30,216,5,8,92,1,32,253,0,11,92,0,36,345,5,9,97,0,33,217,1,8,65,1,34,404,1,11,124,0,31,319,3,10,123,0,35,360,0,13,169,0,39,361,0,12,128,1,38,344,2,11,106,0,47,487,4,13,109,3,35,367,2
C0000000829,0,12,60,563,6,43,372,6,gender,age,type,location,callcenter_callcount,text_package_deal,voice_package_deal,4g_handset_deal,all_u_can_eat_data_deal,accidental_damage_cover_deal,europe_roamer_deal,americas_roamer_deal,asia_africa_roamer_deal,extra_handset_deal,musicsubscription_deal,Jan,65,588,1,47,473,5,84,735,2,52,480,6,72,717,3,30,253,5,68,651,5,30,322,3,56,449,2,34,404,3,71,720,3,31,327,3,73,628,2,41,341,6,54,544,3,45,403,8,66,672,4,55,522,6,59,522,1,34,241,6,63,628,2,40,390,2
